date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-01-17 0:00,14,10,0,7.1,3,76,1:55 PM,3:14 AM,6:59 AM,5:05 PM,9,8,11,8,18,76,92,0.3,1020,11,2,181,14,california
2019-01-17 12:00,14,10,0,7.1,3,76,1:55 PM,3:14 AM,6:59 AM,5:05 PM,8,12,14,12,36,58,66,0.3,1019,14,10,221,30,california
2019-01-18 0:00,13,7,0,8.7,4,83,2:45 PM,4:20 AM,6:59 AM,5:06 PM,6,7,9,7,25,15,78,0,1022,9,10,236,13,california
2019-01-18 12:00,13,7,0,8.7,4,83,2:45 PM,4:20 AM,6:59 AM,5:06 PM,3,13,13,13,12,5,49,0,1024,13,10,231,12,california
2019-01-19 0:00,14,5,0,8.7,4,90,3:45 PM,5:26 AM,6:59 AM,5:07 PM,5,8,8,8,4,4,79,0,1028,8,10,317,8,california
2019-01-19 12:00,14,5,0,8.7,4,90,3:45 PM,5:26 AM,6:59 AM,5:07 PM,2,13,13,13,6,17,46,0,1026,13,10,93,11,california
2019-01-20 0:00,17,6,0,7.1,4,98,4:51 PM,6:29 AM,6:58 AM,5:08 PM,4,9,9,9,6,0,68,0,1022,9,10,219,3,california
2019-01-20 12:00,17,6,0,7.1,4,98,4:51 PM,6:29 AM,6:58 AM,5:08 PM,0,17,17,17,17,91,33,0,1017,17,10,257,8,california
2019-01-21 0:00,9,3,0,8.7,3,100,6:03 PM,7:26 AM,6:58 AM,5:09 PM,4,5,9,5,40,15,69,0,1015,9,10,266,15,california
2019-01-21 12:00,9,3,0,8.7,3,100,6:03 PM,7:26 AM,6:58 AM,5:09 PM,-3,5,9,5,48,0,43,0,1019,9,10,294,13,california
2019-01-22 0:00,10,1,0,8.7,3,88,7:15 PM,8:15 AM,6:57 AM,5:10 PM,-1,1,4,1,22,0,72,0,1025,4,10,312,11,california
2019-01-22 12:00,10,1,0,8.7,3,88,7:15 PM,8:15 AM,6:57 AM,5:10 PM,-15,7,9,7,12,0,16,0,1027,9,10,62,12,california
2019-01-23 0:00,12,2,0,8.7,3,81,8:26 PM,9:00 AM,6:57 AM,5:11 PM,-11,4,4,4,11,0,31,0,1030,4,10,226,3,california
2019-01-23 12:00,12,2,0,8.7,3,81,8:26 PM,9:00 AM,6:57 AM,5:11 PM,-8,11,11,11,4,0,26,0,1026,11,10,153,13,california
2019-01-24 0:00,13,4,0,8.7,4,73,9:36 PM,9:39 AM,6:56 AM,5:12 PM,-1,7,7,7,8,3,59,0,1025,7,10,349,13,california
2019-01-24 12:00,13,4,0,8.7,4,73,9:36 PM,9:39 AM,6:56 AM,5:12 PM,-3,12,13,12,12,1,32,0,1023,13,10,56,13,california
2019-01-25 0:00,14,4,0,8.7,4,66,10:41 PM,10:15 AM,6:56 AM,5:13 PM,-3,8,8,8,8,0,47,0,1024,8,10,16,8,california
2019-01-25 12:00,14,4,0,8.7,4,66,10:41 PM,10:15 AM,6:56 AM,5:13 PM,-3,13,14,13,11,0,31,0,1022,14,10,50,14,california
2019-01-26 0:00,16,6,0,8.7,4,59,11:46 PM,10:49 AM,6:55 AM,5:14 PM,-4,8,9,8,8,0,39,0,1025,9,10,246,8,california
2019-01-26 12:00,16,6,0,8.7,4,59,11:46 PM,10:49 AM,6:55 AM,5:14 PM,-10,14,15,14,9,0,17,0,1024,15,10,52,10,california
2019-01-27 0:00,18,7,0,8.7,3,51,No moonrise,11:24 AM,6:54 AM,5:15 PM,-5,10,10,10,5,100,35,0,1025,10,10,273,4,california
2019-01-27 12:00,18,7,0,8.7,3,51,No moonrise,11:24 AM,6:54 AM,5:15 PM,-5,17,17,17,6,4,21,0,1020,17,10,111,5,california
2019-01-28 0:00,16,8,0,8.7,4,44,12:48 AM,11:58 AM,6:54 AM,5:17 PM,-2,11,11,11,6,8,42,0,1018,11,10,347,7,california
2019-01-28 12:00,16,8,0,8.7,4,44,12:48 AM,11:58 AM,6:54 AM,5:17 PM,-4,16,16,16,11,31,26,0,1017,16,10,51,8,california
2019-01-29 0:00,16,9,0,8.7,4,37,1:49 AM,12:35 PM,6:53 AM,5:18 PM,-1,11,11,11,8,31,44,0,1016,11,10,240,4,california
2019-01-29 12:00,16,9,0,8.7,4,37,1:49 AM,12:35 PM,6:53 AM,5:18 PM,-2,15,15,15,4,17,33,0,1017,14,10,271,10,california
2019-01-30 0:00,16,7,0,8.7,4,30,2:47 AM,1:16 PM,6:52 AM,5:19 PM,3,10,10,10,15,18,61,0,1013,10,10,348,10,california
2019-01-30 12:00,16,7,0,8.7,4,30,2:47 AM,1:16 PM,6:52 AM,5:19 PM,-4,13,13,13,7,22,30,0,1019,13,10,59,8,california
2019-01-31 0:00,11,5,0,5.6,3,26,3:44 AM,1:59 PM,6:52 AM,5:20 PM,1,8,8,8,1,8,62,0,1013,8,10,263,5,california
2019-01-31 12:00,11,5,0,5.6,3,26,3:44 AM,1:59 PM,6:52 AM,5:20 PM,4,11,11,11,18,69,62,0.1,1013,11,10,34,13,california
2019-02-01 0:00,12,3,0,8.7,3,8,4:36 AM,2:47 PM,6:51 AM,5:21 PM,2,5,7,5,8,20,74,0,1015,6,10,16,6,california
2019-02-01 12:00,12,3,0,8.7,3,8,4:36 AM,2:47 PM,6:51 AM,5:21 PM,5,11,11,11,6,13,66,0,1014,11,10,49,10,california
2019-02-02 0:00,10,6,0,5.6,2,1,5:26 AM,3:38 PM,6:50 AM,5:22 PM,6,10,10,10,12,72,76,0.7,1011,9,6,174,20,california
2019-02-02 12:00,10,6,0,5.6,2,1,5:26 AM,3:38 PM,6:50 AM,5:22 PM,7,6,10,6,27,82,84,7.7,1006,10,5,118,17,california
2019-02-03 0:00,11,6,0,8.7,3,0,6:10 AM,4:30 PM,6:49 AM,5:23 PM,3,1,6,1,36,30,83,0,1010,6,10,216,25,california
2019-02-03 12:00,11,6,0,8.7,3,0,6:10 AM,4:30 PM,6:49 AM,5:23 PM,4,8,11,8,35,24,60,0,1010,11,10,225,28,california
2019-02-04 0:00,9,6,0,8.7,2,0,6:51 AM,5:25 PM,6:49 AM,5:24 PM,5,3,7,3,29,66,86,0,1010,7,10,225,18,california
2019-02-04 12:00,9,6,0,8.7,2,0,6:51 AM,5:25 PM,6:49 AM,5:24 PM,2,5,9,5,50,21,59,0.4,1007,9,9,217,27,california
2019-02-05 0:00,6,1,0.2,8.7,1,0,7:28 AM,6:19 PM,6:48 AM,5:25 PM,1,0,5,0,43,26,75,0.4,1009,5,9,220,25,california
2019-02-05 12:00,6,1,0.2,8.7,1,0,7:28 AM,6:19 PM,6:48 AM,5:25 PM,-5,0,6,0,35,27,48,0.1,1010,6,10,255,18,california
2019-02-06 0:00,5,-2,0,8.7,2,7,8:01 AM,7:15 PM,6:47 AM,5:26 PM,-8,-4,0,-4,32,0,54,0,1018,0,10,270,13,california
2019-02-06 12:00,5,-2,0,8.7,2,7,8:01 AM,7:15 PM,6:47 AM,5:26 PM,-12,2,5,2,13,3,28,0,1020,5,10,311,26,california
2019-02-07 0:00,6,-1,0,8.7,2,14,8:32 AM,8:10 PM,6:46 AM,5:27 PM,-5,0,1,0,11,3,64,0,1026,1,10,316,7,california
2019-02-07 12:00,6,-1,0,8.7,2,14,8:32 AM,8:10 PM,6:46 AM,5:27 PM,-12,2,5,2,14,34,29,0,1025,5,10,59,12,california
2019-02-08 0:00,8,-1,0,8.7,2,22,9:01 AM,9:05 PM,6:45 AM,5:28 PM,-9,0,3,0,18,1,40,0,1024,3,10,25,9,california
2019-02-08 12:00,8,-1,0,8.7,2,22,9:01 AM,9:05 PM,6:45 AM,5:28 PM,-9,4,6,4,9,0,32,0,1018,6,10,90,9,california
2019-02-09 0:00,9,2,0,8.7,3,29,9:31 AM,10:01 PM,6:44 AM,5:29 PM,-2,1,3,1,14,20,69,0,1016,3,10,219,9,california
2019-02-09 12:00,9,2,0,8.7,3,29,9:31 AM,10:01 PM,6:44 AM,5:29 PM,-4,5,9,5,22,9,40,0,1015,9,10,246,24,california
2019-02-10 0:00,6,1,0,7.2,2,37,10:00 AM,10:58 PM,6:43 AM,5:30 PM,1,0,4,0,27,3,81,0,1017,4,10,233,11,california
2019-02-10 12:00,6,1,0,7.2,2,37,10:00 AM,10:58 PM,6:43 AM,5:30 PM,1,1,6,1,45,81,68,0.6,1013,6,2,224,22,california
2019-02-11 0:00,6,-2,0,8.7,2,44,10:32 AM,11:57 PM,6:42 AM,5:31 PM,-9,-5,-1,-5,19,0,54,0,1022,-1,10,257,16,california
2019-02-11 12:00,6,-2,0,8.7,2,44,10:32 AM,11:57 PM,6:42 AM,5:31 PM,-10,3,5,3,6,0,34,0,1023,5,10,88,12,california
2019-02-12 0:00,9,1,0,8.7,3,52,11:07 AM,No moonset,6:41 AM,5:32 PM,-12,0,3,0,8,0,32,0,1024,3,10,39,8,california
2019-02-12 12:00,9,1,0,8.7,3,52,11:07 AM,No moonset,6:41 AM,5:32 PM,-11,6,8,6,13,28,25,0,1019,8,10,64,5,california
2019-02-13 0:00,7,5,0,4.1,3,60,11:46 AM,12:58 AM,6:40 AM,5:33 PM,-7,7,7,7,5,48,36,0,1017,7,10,210,6,california
2019-02-13 12:00,7,5,0,4.1,3,60,11:46 AM,12:58 AM,6:40 AM,5:33 PM,-4,3,6,3,22,79,49,0.3,1013,6,2,230,23,california
2019-02-14 0:00,11,6,0,5.6,2,67,12:31 PM,2:01 AM,6:39 AM,5:34 PM,4,7,8,7,3,72,80,0.1,1011,8,10,128,28,california
2019-02-14 12:00,11,6,0,5.6,2,67,12:31 PM,2:01 AM,6:39 AM,5:34 PM,7,7,11,7,49,77,78,5.3,1006,11,7,212,22,california
2019-02-15 0:00,9,2,0,8.7,3,75,1:25 PM,3:06 AM,6:38 AM,5:35 PM,1,1,5,1,31,4,77,0,1016,5,10,250,18,california
2019-02-15 12:00,9,2,0,8.7,3,75,1:25 PM,3:06 AM,6:38 AM,5:35 PM,0,5,9,5,32,31,55,0,1016,9,10,228,30,california
2019-02-16 0:00,7,0,0,8.7,2,82,2:26 PM,4:08 AM,6:37 AM,5:36 PM,0,1,5,1,33,5,70,0.3,1018,5,10,254,18,california
2019-02-16 12:00,7,0,0,8.7,2,82,2:26 PM,4:08 AM,6:37 AM,5:36 PM,-5,3,7,3,25,3,44,0,1019,7,10,284,26,california
2019-02-17 0:00,5,0,0,8.7,2,90,3:35 PM,5:07 AM,6:36 AM,5:37 PM,-2,-1,3,-1,26,9,69,0,1018,3,10,248,17,california
2019-02-17 12:00,5,0,0,8.7,2,90,3:35 PM,5:07 AM,6:36 AM,5:37 PM,-3,0,5,0,31,48,58,0.6,1014,5,5,254,21,california
2019-02-18 0:00,5,-2,0,8.7,2,97,4:47 PM,6:00 AM,6:35 AM,5:38 PM,-7,-5,0,-5,29,4,59,0,1018,0,10,293,17,california
2019-02-18 12:00,5,-2,0,8.7,2,97,4:47 PM,6:00 AM,6:35 AM,5:38 PM,-13,3,5,3,14,6,26,0,1019,5,10,321,18,california
2019-02-19 0:00,5,-2,0,8.7,2,100,6:00 PM,6:48 AM,6:34 AM,5:39 PM,-6,-3,0,-3,17,0,63,0,1023,0,10,290,12,california
2019-02-19 12:00,5,-2,0,8.7,2,100,6:00 PM,6:48 AM,6:34 AM,5:39 PM,-15,3,4,3,4,0,23,0,1021,4,10,107,11,california
2019-02-20 0:00,7,0,0,8.7,2,88,7:12 PM,7:30 AM,6:32 AM,5:39 PM,-3,-1,3,-1,17,18,66,0,1019,3,10,270,9,california
2019-02-20 12:00,7,0,0,8.7,2,88,7:12 PM,7:30 AM,6:32 AM,5:39 PM,-5,2,7,2,37,14,43,0,1009,7,10,259,32,california
2019-02-21 0:00,4,0,0.1,5.7,2,80,8:22 PM,8:09 AM,6:31 AM,5:40 PM,-3,-2,2,-2,20,10,68,0,1006,2,10,271,13,california
2019-02-21 12:00,4,0,0.1,5.7,2,80,8:22 PM,8:09 AM,6:31 AM,5:40 PM,-8,0,4,0,16,78,43,0.4,1004,4,10,24,10,california
2019-02-22 0:00,7,-1,0,8.7,2,73,9:30 PM,8:45 AM,6:30 AM,5:41 PM,-6,-2,1,-2,15,27,62,0,1012,1,10,321,10,california
2019-02-22 12:00,7,-1,0,8.7,2,73,9:30 PM,8:45 AM,6:30 AM,5:41 PM,-10,4,6,4,7,2,32,0,1017,6,10,272,7,california
2019-02-23 0:00,10,0,0,8.7,3,65,10:35 PM,9:21 AM,6:29 AM,5:42 PM,-4,1,3,1,15,0,60,0,1024,3,10,290,8,california
2019-02-23 12:00,10,0,0,8.7,3,65,10:35 PM,9:21 AM,6:29 AM,5:42 PM,-9,8,8,8,6,4,28,0,1025,8,10,145,19,california
2019-02-24 0:00,11,3,0,8.7,3,57,11:39 PM,9:56 AM,6:28 AM,5:43 PM,-5,5,6,5,15,22,46,0,1025,6,10,297,7,california
2019-02-24 12:00,11,3,0,8.7,3,57,11:39 PM,9:56 AM,6:28 AM,5:43 PM,-11,9,9,9,7,2,23,0,1020,9,10,93,11,california
2019-02-25 0:00,17,5,0,8.7,4,50,No moonrise,10:34 AM,6:26 AM,5:44 PM,-2,6,8,6,16,16,49,0,1019,8,10,272,6,california
2019-02-25 12:00,17,5,0,8.7,4,50,No moonrise,10:34 AM,6:26 AM,5:44 PM,-7,17,17,17,17,3,19,0,1016,17,10,251,14,california
2019-02-26 0:00,15,7,0,8.7,4,42,12:40 AM,11:14 AM,6:25 AM,5:45 PM,-3,8,10,8,24,33,40,0,1018,10,10,252,14,california
2019-02-26 12:00,15,7,0,8.7,4,42,12:40 AM,11:14 AM,6:25 AM,5:45 PM,-4,14,15,14,18,25,27,0,1016,15,10,210,14,california
2019-02-27 0:00,15,6,0,8.7,4,35,1:38 AM,11:57 AM,6:24 AM,5:46 PM,0,7,9,7,27,4,54,0,1018,9,10,227,17,california
2019-02-27 12:00,15,6,0,8.7,4,35,1:38 AM,11:57 AM,6:24 AM,5:46 PM,2,11,13,11,21,32,46,0,1019,13,10,244,13,california
2019-02-28 0:00,17,7,0,8.7,4,27,2:32 AM,12:43 PM,6:23 AM,5:47 PM,7,7,9,7,28,18,83,0,1018,9,10,243,16,california
2019-02-28 12:00,17,7,0,8.7,4,27,2:32 AM,12:43 PM,6:23 AM,5:47 PM,2,17,17,17,27,3,36,0,1017,17,10,256,17,california
2019-03-01 0:00,17,8,0,8.7,4,26,3:24 AM,1:33 PM,6:21 AM,5:48 PM,3,8,10,8,26,23,59,0,1019,10,10,258,13,california
2019-03-01 12:00,17,8,0,8.7,4,26,3:24 AM,1:33 PM,6:21 AM,5:48 PM,0,17,17,17,23,21,33,0,1016,17,10,247,14,california
2019-03-02 0:00,14,9,0,8.7,4,19,4:09 AM,2:25 PM,6:20 AM,5:49 PM,5,9,11,9,25,25,71,0,1014,11,10,241,18,california
2019-03-02 12:00,14,9,0,8.7,4,19,4:09 AM,2:25 PM,6:20 AM,5:49 PM,6,11,14,11,39,33,60,0.2,1012,14,9,227,27,california
2019-03-03 0:00,15,7,0,8.7,4,12,4:51 AM,3:19 PM,6:19 AM,5:49 PM,7,7,9,7,33,7,83,0,1017,9,10,240,20,california
2019-03-03 12:00,15,7,0,8.7,4,12,4:51 AM,3:19 PM,6:19 AM,5:49 PM,3,13,15,13,29,13,43,0,1015,15,10,248,26,california
2019-03-04 0:00,17,6,0,8.7,4,4,5:29 AM,4:14 PM,6:17 AM,5:50 PM,5,6,9,6,28,0,75,0,1017,9,10,251,21,california
2019-03-04 12:00,17,6,0,8.7,4,4,5:29 AM,4:14 PM,6:17 AM,5:50 PM,-2,15,15,15,9,24,32,0,1016,15,10,261,8,california
2019-03-05 0:00,18,8,0,8.7,4,0,6:03 AM,5:09 PM,6:16 AM,5:51 PM,3,11,11,11,16,36,56,0,1016,11,10,247,10,california
2019-03-05 12:00,18,8,0,8.7,4,0,6:03 AM,5:09 PM,6:16 AM,5:51 PM,1,16,16,16,6,22,36,0.1,1013,16,10,115,5,california
2019-03-06 0:00,12,8,0,8.7,3,0,6:34 AM,6:05 PM,6:15 AM,5:52 PM,4,11,11,11,20,32,60,0.5,1010,11,9,217,14,california
2019-03-06 12:00,12,8,0,8.7,3,0,6:34 AM,6:05 PM,6:15 AM,5:52 PM,6,9,12,9,32,49,68,0.3,1012,12,9,209,27,california
2019-03-07 0:00,13,6,0,8.7,4,3,7:04 AM,7:00 PM,6:14 AM,5:53 PM,6,7,10,7,30,24,78,0,1015,10,10,229,21,california
2019-03-07 12:00,13,6,0,8.7,4,3,7:04 AM,7:00 PM,6:14 AM,5:53 PM,-1,11,13,11,23,8,37,0,1014,13,10,235,21,california
2019-03-08 0:00,9,3,0,8.7,3,10,7:34 AM,7:56 PM,6:12 AM,5:54 PM,1,2,6,2,30,15,67,0,1014,6,10,241,23,california
2019-03-08 12:00,9,3,0,8.7,3,10,7:34 AM,7:56 PM,6:12 AM,5:54 PM,-5,4,9,4,42,6,39,0,1014,9,10,269,36,california
2019-03-09 0:00,11,2,0,8.7,3,17,8:03 AM,8:53 PM,6:11 AM,5:55 PM,-5,0,4,0,26,3,54,0,1016,4,10,269,18,california
2019-03-09 12:00,11,2,0,8.7,3,17,8:03 AM,8:53 PM,6:11 AM,5:55 PM,-7,8,11,8,24,3,27,0,1013,11,10,238,21,california
2019-03-10 0:00,11,4,0,7.2,3,24,8:33 AM,9:51 PM,6:10 AM,5:55 PM,-2,2,6,2,25,35,58,0,1014,6,10,239,18,california
2019-03-10 12:00,11,4,0,7.2,3,24,8:33 AM,9:51 PM,6:10 AM,5:55 PM,-6,9,10,9,15,22,33,0,1012,10,10,219,13,california
2019-03-11 0:00,12,5,0,7.2,3,32,9:07 AM,10:51 PM,6:08 AM,5:56 PM,-4,6,7,6,9,28,46,0,1016,7,10,297,6,california
2019-03-11 12:00,12,5,0,7.2,3,32,9:07 AM,10:51 PM,6:08 AM,5:56 PM,-3,8,11,8,35,56,35,0,1014,11,10,46,30,california
2019-03-12 0:00,14,7,0,8.7,3,39,9:44 AM,11:52 PM,6:07 AM,5:57 PM,2,7,9,7,24,73,58,0.8,1011,9,9,337,17,california
2019-03-12 12:00,14,7,0,8.7,3,39,9:44 AM,11:52 PM,6:07 AM,5:57 PM,0,12,14,12,19,3,37,0,1007,14,10,277,16,california
2019-03-13 0:00,10,3,0,8.7,3,46,10:26 AM,No moonset,6:05 AM,5:58 PM,0,3,7,3,46,0,64,0,1011,7,10,292,33,california
2019-03-13 12:00,10,3,0,8.7,3,46,10:26 AM,No moonset,6:05 AM,5:58 PM,-3,8,9,8,5,15,42,0,1018,9,10,256,4,california
2019-03-14 0:00,13,4,0,8.7,3,54,11:15 AM,12:54 AM,6:04 AM,5:59 PM,-3,6,7,6,5,0,48,0,1024,7,10,179,4,california
2019-03-14 12:00,13,4,0,8.7,3,54,11:15 AM,12:54 AM,6:04 AM,5:59 PM,-12,9,11,9,16,0,18,0,1024,11,10,63,14,california
2019-03-15 0:00,16,4,0,11.6,4,61,12:10 PM,1:55 AM,6:03 AM,6:00 PM,-10,6,6,6,7,5,30,0,1025,6,10,151,3,california
2019-03-15 12:00,16,4,0,11.6,4,61,12:10 PM,1:55 AM,6:03 AM,6:00 PM,-9,15,15,15,24,2,18,0,1021,15,10,47,21,california
2019-03-16 0:00,19,6,0,11.6,4,68,1:14 PM,2:53 AM,6:01 AM,6:00 PM,-9,8,9,8,7,3,28,0,1021,9,10,340,4,california
2019-03-16 12:00,19,6,0,11.6,4,68,1:14 PM,2:53 AM,6:01 AM,6:00 PM,-9,17,17,17,18,0,16,0,1019,17,10,56,15,california
2019-03-17 0:00,21,9,0,12,5,75,2:21 PM,3:48 AM,6:00 AM,6:01 PM,-7,11,11,11,6,0,26,0,1019,11,10,264,3,california
2019-03-17 12:00,21,9,0,12,5,75,2:21 PM,3:48 AM,6:00 AM,6:01 PM,-4,19,19,19,21,0,21,0,1017,19,10,58,18,california
2019-03-18 0:00,21,12,0,12.4,5,83,3:33 PM,4:36 AM,5:59 AM,6:02 PM,-1,14,15,14,14,3,33,0,1017,15,10,16,6,california
2019-03-18 12:00,21,12,0,12.4,5,83,3:33 PM,4:36 AM,5:59 AM,6:02 PM,-2,20,20,20,12,3,22,0,1015,20,10,81,10,california
2019-03-19 0:00,21,12,0,12.5,5,90,4:45 PM,5:20 AM,5:57 AM,6:03 PM,-4,16,15,16,14,8,27,0,1015,15,10,264,7,california
2019-03-19 12:00,21,12,0,12.5,5,90,4:45 PM,5:20 AM,5:57 AM,6:03 PM,-1,21,22,21,17,18,23,0,1012,21,10,76,15,california
2019-03-20 0:00,14,7,0,12.5,4,97,5:56 PM,6:00 AM,5:56 AM,6:04 PM,2,8,10,8,28,11,58,0,1014,10,10,238,22,california
2019-03-20 12:00,14,7,0,12.5,4,97,5:56 PM,6:00 AM,5:56 AM,6:04 PM,-1,13,14,13,21,46,34,0,1015,14,10,238,18,california
2019-03-21 0:00,13,6,0,12.5,4,100,7:06 PM,6:37 AM,5:54 AM,6:04 PM,2,5,8,5,28,10,65,0,1017,8,10,259,22,california
2019-03-21 12:00,13,6,0,12.5,4,100,7:06 PM,6:37 AM,5:54 AM,6:04 PM,-2,10,13,10,32,9,35,0,1017,13,10,267,28,california
2019-03-22 0:00,16,5,0,12.5,4,88,8:14 PM,7:14 AM,5:53 AM,6:05 PM,2,5,7,5,22,4,67,0,1020,7,10,265,16,california
2019-03-22 12:00,16,5,0,12.5,4,88,8:14 PM,7:14 AM,5:53 AM,6:05 PM,-5,15,15,15,12,15,25,0,1019,15,10,273,10,california
2019-03-23 0:00,17,8,0,12.5,4,81,9:21 PM,7:50 AM,5:52 AM,6:06 PM,1,9,11,9,19,8,51,0,1020,11,10,261,13,california
2019-03-23 12:00,17,8,0,12.5,4,81,9:21 PM,7:50 AM,5:52 AM,6:06 PM,2,17,17,17,31,12,38,0,1019,17,10,263,27,california
2019-03-24 0:00,17,5,0,12.6,4,74,10:25 PM,8:27 AM,5:50 AM,6:07 PM,1,5,8,5,26,0,64,0,1021,8,10,261,19,california
2019-03-24 12:00,17,5,0,12.6,4,74,10:25 PM,8:27 AM,5:50 AM,6:07 PM,-2,15,15,15,9,32,30,0,1021,15,10,108,8,california
2019-03-25 0:00,21,10,0,12.6,5,66,11:28 PM,9:08 AM,5:49 AM,6:08 PM,-1,12,13,12,13,7,38,0,1021,13,10,24,6,california
2019-03-25 12:00,21,10,0,12.6,5,66,11:28 PM,9:08 AM,5:49 AM,6:08 PM,-4,19,19,19,9,0,21,0,1018,19,10,134,8,california
2019-03-26 0:00,21,10,0,10.5,5,59,No moonrise,9:51 AM,5:48 AM,6:08 PM,5,12,13,12,23,32,57,0,1017,13,10,248,12,california
2019-03-26 12:00,21,10,0,10.5,5,59,No moonrise,9:51 AM,5:48 AM,6:08 PM,-9,20,20,20,18,100,13,0,1015,20,10,230,16,california
2019-03-27 0:00,18,10,0,12.6,4,52,12:25 AM,10:37 AM,5:46 AM,6:09 PM,0,11,12,11,27,95,44,0,1015,12,10,244,16,california
2019-03-27 12:00,18,10,0,12.6,4,52,12:25 AM,10:37 AM,5:46 AM,6:09 PM,2,18,18,18,26,9,34,0,1016,18,10,240,22,california
2019-03-28 0:00,16,8,0,12.7,4,45,1:19 AM,11:27 AM,5:45 AM,6:10 PM,7,9,11,9,24,7,73,0,1020,11,10,244,18,california
2019-03-28 12:00,16,8,0,12.7,4,45,1:19 AM,11:27 AM,5:45 AM,6:10 PM,-1,16,16,16,27,4,31,0,1020,16,10,265,23,california
2019-03-29 0:00,16,6,0,12.7,4,37,2:07 AM,12:18 PM,5:43 AM,6:11 PM,0,6,9,6,20,0,55,0,1022,9,10,263,15,california
2019-03-29 12:00,16,6,0,12.7,4,37,2:07 AM,12:18 PM,5:43 AM,6:11 PM,-7,15,15,15,6,0,22,0,1022,15,10,54,5,california
2019-03-30 0:00,19,8,0,12.7,5,30,2:50 AM,1:12 PM,5:42 AM,6:12 PM,4,8,10,8,21,3,68,0,1021,10,10,304,14,california
2019-03-30 12:00,19,8,0,12.7,5,30,2:50 AM,1:12 PM,5:42 AM,6:12 PM,-7,18,18,18,18,3,18,0,1019,18,10,64,15,california
2019-03-31 0:00,20,10,0,12.7,5,26,3:29 AM,2:07 PM,5:41 AM,6:12 PM,6,12,13,12,20,1,63,0,1020,13,10,306,11,california
2019-03-31 12:00,20,10,0,12.7,5,26,3:29 AM,2:07 PM,5:41 AM,6:12 PM,-8,19,19,19,21,2,16,0,1019,19,10,73,18,california
2019-04-01 0:00,22,12,0,12.7,5,9,4:04 AM,3:02 PM,5:39 AM,6:13 PM,-3,14,13,14,6,9,34,0,1018,13,10,302,3,california
2019-04-01 12:00,22,12,0,12.7,5,9,4:04 AM,3:02 PM,5:39 AM,6:13 PM,-7,21,21,21,9,14,15,0,1014,21,10,141,8,california
2019-04-02 0:00,19,12,0,12.8,5,1,4:36 AM,3:58 PM,5:38 AM,6:14 PM,9,16,16,16,20,44,62,0.1,1012,16,10,253,15,california
2019-04-02 12:00,19,12,0,12.8,5,1,4:36 AM,3:58 PM,5:38 AM,6:14 PM,1,19,19,19,35,8,30,0,1009,19,10,249,30,california
2019-04-03 0:00,19,8,0,12.8,5,0,5:07 AM,4:53 PM,5:36 AM,6:15 PM,5,8,11,8,38,7,65,0,1013,11,10,260,30,california
2019-04-03 12:00,19,8,0,12.8,5,0,5:07 AM,4:53 PM,5:36 AM,6:15 PM,-1,18,18,18,14,7,29,0,1015,18,10,240,13,california
2019-04-04 0:00,17,10,0,12.8,3,0,5:36 AM,5:50 PM,5:35 AM,6:15 PM,5,11,12,11,23,100,63,0,1016,12,10,242,16,california
2019-04-04 12:00,17,10,0,12.8,3,0,5:36 AM,5:50 PM,5:35 AM,6:15 PM,1,17,17,17,30,11,35,0,1015,17,10,224,26,california
2019-04-05 0:00,17,8,0,12.8,4,0,6:05 AM,6:47 PM,5:34 AM,6:16 PM,6,8,10,8,31,20,73,0,1014,10,10,242,24,california
2019-04-05 12:00,17,8,0,12.8,4,0,6:05 AM,6:47 PM,5:34 AM,6:16 PM,1,17,17,17,29,9,34,0,1013,17,10,264,25,california
2019-04-06 0:00,21,7,0,12.9,5,6,6:35 AM,7:46 PM,5:32 AM,6:17 PM,4,7,10,7,26,5,65,0,1017,10,10,274,19,california
2019-04-06 12:00,21,7,0,12.9,5,6,6:35 AM,7:46 PM,5:32 AM,6:17 PM,-4,21,22,21,23,10,18,0,1016,21,10,264,21,california
2019-04-07 0:00,24,11,0,12.9,5,14,7:08 AM,8:46 PM,5:31 AM,6:18 PM,5,13,13,13,23,21,55,0,1021,13,10,289,14,california
2019-04-07 12:00,24,11,0,12.9,5,14,7:08 AM,8:46 PM,5:31 AM,6:18 PM,0,23,23,23,6,1,21,0,1021,23,10,271,6,california
2019-04-08 0:00,27,14,0,12.9,6,21,7:44 AM,9:47 PM,5:30 AM,6:19 PM,6,16,16,16,22,8,49,0,1021,16,10,295,14,california
2019-04-08 12:00,27,14,0,12.9,6,21,7:44 AM,9:47 PM,5:30 AM,6:19 PM,3,25,25,27,7,49,21,0,1018,27,10,258,6,california
2019-04-09 0:00,14,10,0,12.9,4,29,8:24 AM,10:49 PM,5:28 AM,6:19 PM,9,16,16,16,29,33,65,0,1016,16,10,278,20,california
2019-04-09 12:00,14,10,0,12.9,4,29,8:24 AM,10:49 PM,5:28 AM,6:19 PM,1,11,14,11,50,0,40,0,1013,14,10,284,43,california
2019-04-10 0:00,17,6,0,12.9,4,36,9:11 AM,11:50 PM,5:27 AM,6:20 PM,2,6,9,6,42,0,62,0,1019,9,10,314,31,california
